SERIALNO,ST,PUMA,WGTP,Sm_Lo,Sm_Md,Sm_Hi,Lg_Lo,Lg_Md,Lg_Hi,Mil_Sm,Mil_Lg,ColDorm,Pers,IncK,Weight,hh
2017000641847,6,7314,13,0,1,0,0,0,0,0,0,0,2,129,13,1
2017000641995,6,7309,14,0,0,0,0,0,1,0,0,0,4,334,14,1
2017000642092,6,7312,13,0,0,1,0,0,0,0,0,0,2,414,13,1
2017000642200,6,7309,45,0,1,0,0,0,0,0,0,0,1,118,45,1
2017000642289,6,7322,12,0,1,0,0,0,0,0,0,0,2,31,12,1
2017000642362,6,7320,18,0,1,0,0,0,0,0,0,0,2,34,18,1
2017000642396,6,7317,17,0,1,0,0,0,0,0,0,0,2,41,17,1
2017000642550,6,7310,11,0,1,0,0,0,0,0,0,0,2,108,11,1
2017000642622,6,7321,35,0,0,0,0,1,0,0,0,0,4,59,35,1
2017000642669,6,7308,20,0,1,0,0,0,0,0,0,0,2,46,20,1
2017000643057,6,7311,18,0,0,0,0,0,1,0,0,0,3,156,18,1
2017000643120,6,7306,7,0,1,0,0,0,0,0,0,0,1,41,7,1
2017000643169,6,7302,13,0,0,1,0,0,0,0,0,0,2,212,13,1
2017000643341,6,7322,25,0,0,0,0,1,0,0,0,0,3,52,25,1
2017000643366,6,7306,33,0,0,0,0,1,0,0,0,0,3,40,33,1
2017000643394,6,7314,12,0,1,0,0,0,0,0,0,0,2,38,12,1
2017000643449,6,7308,12,0,0,1,0,0,0,0,0,0,2,211,12,1
2017000643466,6,7321,10,0,0,0,0,1,0,0,0,0,4,84,10,1
2017000643588,6,7311,7,0,0,0,0,0,1,0,0,0,3,523,7,1
2017000643945,6,7305,20,1,0,0,0,0,0,0,0,0,1,12,20,1
2017000644231,6,7315,11,0,1,0,0,0,0,0,0,0,2,46,11,1
2017000644308,6,7308,10,0,1,0,0,0,0,0,0,0,2,141,10,1
2017000644705,6,7301,13,0,1,0,0,0,0,0,0,0,1,35,13,1
2017000644858,6,7306,19,0,0,0,0,1,0,0,0,0,7,45,19,1
2017000645007,6,7313,7,0,0,0,0,1,0,0,0,0,3,120,7,1
2017000645220,6,7314,13,0,1,0,0,0,0,0,0,0,2,140,13,1
2017000645332,6,7316,16,0,1,0,0,0,0,0,0,0,1,42,16,1
2017000645353,6,7313,13,0,0,0,1,0,0,0,0,0,3,8,13,1
2017000645608,6,7310,20,0,0,0,0,1,0,0,0,0,3,125,20,1
2017000645776,6,7321,12,0,1,0,0,0,0,0,0,0,2,77,12,1
2017000645924,6,7318,8,0,1,0,0,0,0,0,0,0,2,121,8,1
2017000646012,6,7314,14,0,1,0,0,0,0,0,0,0,2,125,14,1
2017000646029,6,7319,40,0,0,0,0,1,0,0,0,0,5,106,40,1
2017000646039,6,7308,19,1,0,0,0,0,0,0,0,0,2,25,19,1
2017000646077,6,7308,18,0,1,0,0,0,0,0,0,0,2,81,18,1
2017000646092,6,7316,7,0,1,0,0,0,0,0,0,0,1,58,7,1
2017000646214,6,7312,45,0,0,0,0,0,1,0,0,0,3,189,45,1
2017000646291,6,7304,21,0,1,0,0,0,0,0,0,0,2,83,21,1
2017000646340,6,7303,12,1,0,0,0,0,0,0,0,0,2,15,12,1
2017000646942,6,7315,19,0,0,1,0,0,0,0,0,0,1,275,19,1
2017000647017,6,7317,16,0,0,0,1,0,0,0,0,0,3,19,16,1
2017000647174,6,7308,19,1,0,0,0,0,0,0,0,0,2,8,19,1
2017000647329,6,7316,48,0,1,0,0,0,0,0,0,0,1,70,48,1
2017000647508,6,7322,14,0,1,0,0,0,0,0,0,0,2,74,14,1
2017000647551,6,7315,20,0,1,0,0,0,0,0,0,0,2,67,20,1
2017000647697,6,7308,16,0,0,0,0,0,1,0,0,0,4,516,16,1
2017000647701,6,7303,15,0,0,0,0,1,0,0,0,0,3,117,15,1
2017000647775,6,7311,36,0,0,1,0,0,0,0,0,0,2,155,36,1
2017000648364,6,7301,8,0,1,0,0,0,0,0,0,0,2,31,8,1
2017000648462,6,7308,21,0,1,0,0,0,0,0,0,0,2,123,21,1
2017000648521,6,7320,25,0,0,0,1,0,0,0,0,0,3,23,25,1
2017000648549,6,7309,16,0,1,0,0,0,0,0,0,0,1,47,16,1
2017000648651,6,7312,27,0,1,0,0,0,0,0,0,0,2,95,27,1
2017000648730,6,7302,45,0,0,0,1,0,0,0,0,0,6,16,45,1
2017000648758,6,7321,15,0,0,0,0,0,1,0,0,0,6,233,15,1
2017000648883,6,7321,34,0,0,0,0,1,0,0,0,0,6,124,34,1
2017000649050,6,7307,39,0,1,0,0,0,0,0,0,0,2,65,39,1
2017000649142,6,7312,13,0,0,0,0,0,1,0,0,0,5,157,13,1
2017000649393,6,7316,13,0,1,0,0,0,0,0,0,0,1,32,13,1
2017000649463,6,7316,10,0,1,0,0,0,0,0,0,0,2,119,10,1
2017000649597,6,7311,15,0,1,0,0,0,0,0,0,0,2,138,15,1
2017000649601,6,7310,15,0,0,1,0,0,0,0,0,0,2,342,15,1
2017000649699,6,7305,28,0,0,0,0,0,1,0,0,0,3,171,28,1
2017000649736,6,7310,31,0,1,0,0,0,0,0,0,0,2,104,31,1
2017000649742,6,7301,26,0,1,0,0,0,0,0,0,0,1,61,26,1
2017000650022,6,7311,17,0,1,0,0,0,0,0,0,0,2,98,17,1
2017000650042,6,7301,29,0,0,0,0,1,0,0,0,0,3,124,29,1
2017000650102,6,7310,14,0,1,0,0,0,0,0,0,0,1,140,14,1
2017000650154,6,7312,11,0,0,0,0,1,0,0,0,0,4,106,11,1
2017000650229,6,7312,8,0,0,0,0,1,0,0,0,0,3,113,8,1
2017000650704,6,7317,11,0,0,0,0,1,0,0,0,0,4,40,11,1
2017000650769,6,7322,11,0,0,0,0,1,0,0,0,0,4,45,11,1
2017000650891,6,7312,52,1,0,0,0,0,0,0,0,0,1,0,52,1
2017000651493,6,7309,12,0,0,0,0,1,0,0,0,0,3,26,12,1
2017000651910,6,7305,13,0,0,0,0,1,0,0,0,0,3,41,13,1
2017000651913,6,7304,14,0,0,0,0,0,1,0,0,0,4,156,14,1
2017000652143,6,7317,31,0,1,0,0,0,0,0,0,0,2,78,31,1
2017000652289,6,7310,8,0,0,0,1,0,0,0,0,0,3,20,8,1
2017000652540,6,7302,21,0,0,0,0,0,1,0,0,0,4,150,21,1
2017000652917,6,7313,8,0,0,1,0,0,0,0,0,0,2,183,8,1
2017000652969,6,7309,25,0,0,0,0,1,0,0,0,0,3,69,25,1
2017000653042,6,7315,12,1,0,0,0,0,0,0,0,0,2,17,12,1
2017000653354,6,7311,28,0,0,0,0,1,0,0,0,0,4,71,28,1
2017000653719,6,7314,20,0,0,0,0,1,0,0,0,0,4,138,20,1
2017000653783,6,7313,6,0,0,0,0,0,1,0,0,0,3,173,6,1
2017000653839,6,7315,23,0,1,0,0,0,0,0,0,0,2,48,23,1
2017000654404,6,7315,9,0,0,0,0,1,0,0,0,0,3,28,9,1
2017000654476,6,7321,13,0,1,0,0,0,0,0,0,0,2,83,13,1
2017000654584,6,7316,20,0,0,1,0,0,0,0,0,0,2,378,20,1
2017000654631,6,7321,41,0,0,0,0,1,0,0,0,0,5,70,41,1
2017000654655,6,7311,26,0,0,0,0,0,1,0,0,0,4,189,26,1
2017000654674,6,7322,12,1,0,0,0,0,0,0,0,0,1,25,12,1
2017000654877,6,7301,12,0,1,0,0,0,0,0,0,0,2,86,12,1
2017000655057,6,7314,14,0,1,0,0,0,0,0,0,0,1,28,14,1
2017000655336,6,7308,24,0,0,0,0,1,0,0,0,0,4,140,24,1
2017000655481,6,7311,20,0,0,1,0,0,0,0,0,0,2,196,20,1
2017000655486,6,7310,18,0,0,1,0,0,0,0,0,0,2,155,18,1
2017000655713,6,7320,15,0,1,0,0,0,0,0,0,0,1,93,15,1
2017000655714,6,7314,35,0,0,0,0,1,0,0,0,0,4,45,35,1
2017000655803,6,7308,48,0,1,0,0,0,0,0,0,0,2,33,48,1
2017000655875,6,7305,36,0,1,0,0,0,0,0,0,0,1,70,36,1
2017000655921,6,7317,28,0,0,0,1,0,0,0,0,0,5,9,28,1
2017000656129,6,7312,11,0,1,0,0,0,0,0,0,0,1,45,11,1
2017000656164,6,7310,11,0,0,0,0,1,0,0,0,0,3,140,11,1
2017000656400,6,7319,11,1,0,0,0,0,0,0,0,0,2,8,11,1
2017000656915,6,7302,19,0,0,1,0,0,0,0,0,0,2,473,19,1
2017000657003,6,7308,19,0,0,0,0,1,0,0,0,0,4,37,19,1
2017000657137,6,7306,11,0,1,0,0,0,0,0,0,0,1,39,11,1
2017000657428,6,7308,15,0,0,0,1,0,0,0,0,0,3,20,15,1
2017000657438,6,7309,13,0,0,0,0,1,0,0,0,0,3,46,13,1
2017000657720,6,7312,55,0,0,1,0,0,0,0,0,0,2,238,55,1
2017000657814,6,7320,24,0,0,0,0,1,0,0,0,0,3,36,24,1
2017000657888,6,7306,7,0,0,0,1,0,0,0,0,0,3,16,7,1
2017000657960,6,7305,10,0,1,0,0,0,0,0,0,0,1,30,10,1
2017000658025,6,7309,19,1,0,0,0,0,0,0,0,0,1,1,19,1
2017000658143,6,7313,17,0,1,0,0,0,0,0,0,0,1,32,17,1
2017000658171,6,7302,68,0,1,0,0,0,0,0,0,0,2,40,68,1
2017000658275,6,7317,18,0,1,0,0,0,0,0,0,0,1,38,18,1
2017000658383,6,7320,12,0,0,0,0,1,0,0,0,0,3,108,12,1
2017000658401,6,7311,36,0,0,1,0,0,0,0,0,0,2,285,36,1
2017000658523,6,7308,13,0,0,0,0,0,1,0,0,0,3,163,13,1
2017000658557,6,7320,10,0,1,0,0,0,0,0,0,0,1,53,10,1
2017000658642,6,7304,14,0,1,0,0,0,0,0,0,0,2,97,14,1
2017000658694,6,7303,20,0,0,0,0,1,0,0,0,0,4,54,20,1
2017000658812,6,7303,34,0,1,0,0,0,0,0,0,0,1,55,34,1
2017000658846,6,7316,12,0,0,0,0,1,0,0,0,0,4,128,12,1
2017000659099,6,7313,16,0,0,0,0,1,0,0,0,0,3,72,16,1
2017000659244,6,7309,22,0,0,0,0,1,0,0,0,0,3,30,22,1
2017000659526,6,7313,19,0,1,0,0,0,0,0,0,0,2,42,19,1
2017000659855,6,7307,21,0,0,0,0,0,1,0,0,0,8,190,21,1
2017000659893,6,7303,14,0,0,1,0,0,0,0,0,0,2,412,14,1
2017000660143,6,7307,12,1,0,0,0,0,0,0,0,0,1,22,12,1
2017000660250,6,7311,9,0,0,0,0,0,1,0,0,0,4,155,9,1
2017000660357,6,7318,19,0,0,0,0,1,0,0,0,0,4,124,19,1
2017000660398,6,7309,12,0,1,0,0,0,0,0,0,0,1,55,12,1
2017000660442,6,7318,6,0,0,0,0,1,0,0,0,0,4,126,6,1
2017000660587,6,7316,26,0,0,0,0,0,0,1,0,0,2,124,26,1
2017000660788,6,7302,2,1,0,0,0,0,0,0,0,0,2,13,2,1
2017000660935,6,7315,12,1,0,0,0,0,0,0,0,0,1,8,12,1
2017000661248,6,7303,8,0,1,0,0,0,0,0,0,0,2,32,8,1
2017000661250,6,7304,13,0,0,0,0,0,1,0,0,0,13,250,13,1
2017000661327,6,7321,10,0,0,0,0,1,0,0,0,0,4,49,10,1
2017000661371,6,7319,12,0,1,0,0,0,0,0,0,0,2,133,12,1
2017000661382,6,7310,12,0,0,0,1,0,0,0,0,0,5,21,12,1
2017000661632,6,7313,6,0,1,0,0,0,0,0,0,0,1,65,6,1
2017000661754,6,7306,25,0,0,0,0,1,0,0,0,0,5,42,25,1
2017000661889,6,7314,33,0,1,0,0,0,0,0,0,0,2,125,33,1
2017000662049,6,7319,12,0,1,0,0,0,0,0,0,0,2,104,12,1
2017000662055,6,7312,14,0,0,0,0,0,1,0,0,0,4,259,14,1
2017000662138,6,7309,20,1,0,0,0,0,0,0,0,0,1,15,20,1
2017000662171,6,7313,54,0,1,0,0,0,0,0,0,0,2,59,54,1
2017000662179,6,7314,13,0,1,0,0,0,0,0,0,0,2,57,13,1
2017000662270,6,7313,10,0,1,0,0,0,0,0,0,0,2,63,10,1
2017000662297,6,7307,21,0,0,0,0,0,1,0,0,0,3,216,21,1
2017000662338,6,7313,44,0,0,0,0,1,0,0,0,0,4,54,44,1
2017000662372,6,7314,14,0,1,0,0,0,0,0,0,0,2,133,14,1
2017000662455,6,7315,18,0,1,0,0,0,0,0,0,0,2,65,18,1
2017000662622,6,7320,35,0,1,0,0,0,0,0,0,0,2,93,35,1
2017000662879,6,7311,20,0,1,0,0,0,0,0,0,0,1,36,20,1
2017000662912,6,7306,5,0,0,1,0,0,0,0,0,0,2,437,5,1
2017000662914,6,7304,99,0,0,1,0,0,0,0,0,0,2,161,99,1
2017000663351,6,7319,11,1,0,0,0,0,0,0,0,0,1,10,11,1
2017000663425,6,7304,25,0,1,0,0,0,0,0,0,0,1,73,25,1
2017000663528,6,7312,14,0,0,0,0,0,1,0,0,0,4,339,14,1
2017000663535,6,7309,111,0,1,0,0,0,0,0,0,0,2,68,111,1
2017000663723,6,7307,22,0,0,0,0,1,0,0,0,0,3,57,22,1
2017000663866,6,7311,8,0,0,1,0,0,0,0,0,0,2,236,8,1
2017000664106,6,7315,11,0,1,0,0,0,0,0,0,0,2,124,11,1
2017000664279,6,7316,45,1,0,0,0,0,0,0,0,0,1,21,45,1
2017000664426,6,7322,40,0,0,0,0,1,0,0,0,0,5,105,40,1
2017000664713,6,7321,8,0,1,0,0,0,0,0,0,0,1,35,8,1
2017000664832,6,7301,21,0,0,0,0,1,0,0,0,0,4,107,21,1
2017000664896,6,7301,20,0,0,1,0,0,0,0,0,0,2,162,20,1
2017000664910,6,7319,13,0,0,0,0,0,0,1,0,0,1,83,13,1
2017000664974,6,7318,12,0,0,0,0,1,0,0,0,0,4,71,12,1
2017000665021,6,7313,25,0,0,0,0,1,0,0,0,0,3,69,25,1
2017000665026,6,7313,18,0,1,0,0,0,0,0,0,0,1,52,18,1
2017000665035,6,7310,12,0,1,0,0,0,0,0,0,0,2,115,12,1
2017000665084,6,7314,53,1,0,0,0,0,0,0,0,0,1,17,53,1
2017000665177,6,7310,15,0,0,0,0,0,1,0,0,0,3,207,15,1
2017000665238,6,7318,14,0,1,0,0,0,0,0,0,0,2,80,14,1
2017000665305,6,7303,12,0,0,0,0,0,1,0,0,0,4,377,12,1
2017000665306,6,7318,12,0,0,0,0,1,0,0,0,0,6,85,12,1
2017000665408,6,7311,46,0,1,0,0,0,0,0,0,0,2,51,46,1
2017000665501,6,7309,21,0,0,0,0,1,0,0,0,0,3,37,21,1
2017000665677,6,7302,2,0,0,0,0,1,0,0,0,0,3,86,2,1
2017000666058,6,7309,36,0,1,0,0,0,0,0,0,0,1,52,36,1
2017000666165,6,7310,8,0,0,0,0,0,0,0,1,0,4,67,8,1
2017000666198,6,7321,25,0,0,0,0,1,0,0,0,0,3,97,25,1
2017000666236,6,7301,13,0,0,0,1,0,0,0,0,0,5,16,13,1
2017000666631,6,7313,13,0,0,0,0,1,0,0,0,0,4,83,13,1
2017000666729,6,7308,19,0,0,0,0,0,1,0,0,0,4,218,19,1
2017000666848,6,7307,11,0,0,0,0,0,1,0,0,0,5,280,11,1
2017000666942,6,7306,13,0,0,1,0,0,0,0,0,0,2,159,13,1
2017000666952,6,7309,8,0,0,1,0,0,0,0,0,0,2,203,8,1
2017000667181,6,7302,12,0,0,0,0,1,0,0,0,0,7,114,12,1
2017000667191,6,7306,11,0,0,0,0,1,0,0,0,0,3,124,11,1
2017000667658,6,7317,38,0,0,0,1,0,0,0,0,0,5,0,38,1
2017000667858,6,7322,19,1,0,0,0,0,0,0,0,0,1,20,19,1
2017000668225,6,7304,24,0,0,0,0,1,0,0,0,0,3,90,24,1
2017000668228,6,7303,11,0,1,0,0,0,0,0,0,0,1,37,11,1
2017000668308,6,7308,12,0,0,0,0,0,1,0,0,0,4,216,12,1
2017000668418,6,7317,28,0,0,0,0,1,0,0,0,0,4,51,28,1
2017000668523,6,7308,35,0,0,0,0,1,0,0,0,0,3,73,35,1
2017000668596,6,7305,24,1,0,0,0,0,0,0,0,0,1,19,24,1
2017000668759,6,7310,65,0,0,0,0,0,1,0,0,0,4,171,65,1
2017000668857,6,7310,12,0,1,0,0,0,0,0,0,0,1,85,12,1
2017000669246,6,7315,25,0,0,1,0,0,0,0,0,0,1,207,25,1
2017000669283,6,7322,25,0,0,0,1,0,0,0,0,0,4,21,25,1
2017000669342,6,7319,8,0,1,0,0,0,0,0,0,0,2,33,8,1
2017000669446,6,7322,12,0,1,0,0,0,0,0,0,0,2,56,12,1
2017000669450,6,7314,11,0,1,0,0,0,0,0,0,0,1,26,11,1
2017000669494,6,7316,74,0,0,0,0,1,0,0,0,0,6,77,74,1
2017000669721,6,7316,16,0,0,0,0,1,0,0,0,0,4,39,16,1
2017000669926,6,7313,37,0,0,0,0,0,1,0,0,0,5,154,37,1
2017000670035,6,7321,46,0,0,0,0,1,0,0,0,0,5,74,46,1
2017000670259,6,7319,15,0,1,0,0,0,0,0,0,0,2,32,15,1
2017000670421,6,7319,11,0,0,0,0,1,0,0,0,0,4,121,11,1
2017000670424,6,7311,22,0,0,0,0,0,1,0,0,0,3,219,22,1
2017000670544,6,7316,12,0,1,0,0,0,0,0,0,0,2,27,12,1
2017000670724,6,7314,21,0,1,0,0,0,0,0,0,0,2,53,21,1
2017000671206,6,7308,39,0,0,0,0,1,0,0,0,0,4,145,39,1
2017000671229,6,7321,11,1,0,0,0,0,0,0,0,0,1,11,11,1
2017000671239,6,7313,65,0,0,0,0,1,0,0,0,0,4,58,65,1
2017000671326,6,7313,25,0,1,0,0,0,0,0,0,0,1,88,25,1
2017000671335,6,7320,21,0,1,0,0,0,0,0,0,0,2,74,21,1
2017000671353,6,7322,20,0,0,0,0,0,1,0,0,0,9,182,20,1
2017000671428,6,7316,19,0,1,0,0,0,0,0,0,0,1,73,19,1
2017000671453,6,7306,13,0,1,0,0,0,0,0,0,0,1,50,13,1
2017000671461,6,7301,8,0,0,0,0,1,0,0,0,0,3,96,8,1
2017000671612,6,7317,23,0,0,0,0,1,0,0,0,0,3,69,23,1
2017000671690,6,7318,12,0,0,0,0,1,0,0,0,0,4,146,12,1
2017000671742,6,7320,11,1,0,0,0,0,0,0,0,0,2,18,11,1
2017000671764,6,7306,25,0,0,0,0,1,0,0,0,0,3,126,25,1
2017000671822,6,7301,26,1,0,0,0,0,0,0,0,0,1,3,26,1
2017000671889,6,7312,8,0,1,0,0,0,0,0,0,0,2,41,8,1
2017000671942,6,7310,22,0,0,0,0,1,0,0,0,0,3,35,22,1
2017000671947,6,7317,13,1,0,0,0,0,0,0,0,0,2,2,13,1
2017000671991,6,7313,12,0,0,1,0,0,0,0,0,0,2,169,12,1
2017000672018,6,7306,9,0,1,0,0,0,0,0,0,0,1,73,9,1
2017000672020,6,7319,13,0,0,0,0,1,0,0,0,0,8,132,13,1
2017000672181,6,7304,28,0,1,0,0,0,0,0,0,0,1,39,28,1
2017000672348,6,7309,23,0,1,0,0,0,0,0,0,0,1,31,23,1
2017000672677,6,7319,30,0,0,0,0,1,0,0,0,0,4,145,30,1
2017000672693,6,7310,9,0,1,0,0,0,0,0,0,0,2,64,9,1
2017000672721,6,7308,17,0,1,0,0,0,0,0,0,0,2,89,17,1
2017000672747,6,7319,20,0,0,0,0,1,0,0,0,0,4,116,20,1
2017000672875,6,7305,27,0,0,0,0,0,1,0,0,0,3,202,27,1
2017000673120,6,7301,24,0,0,0,0,1,0,0,0,0,3,87,24,1
2017000673439,6,7301,13,0,1,0,0,0,0,0,0,0,1,44,13,1
2017000673470,6,7309,12,0,1,0,0,0,0,0,0,0,1,57,12,1
2017000673555,6,7301,13,0,1,0,0,0,0,0,0,0,1,34,13,1
2017000673597,6,7302,6,0,1,0,0,0,0,0,0,0,1,120,6,1
2017000673688,6,7303,7,0,0,0,0,1,0,0,0,0,3,58,7,1
2017000673817,6,7303,49,0,1,0,0,0,0,0,0,0,1,32,49,1
2017000673944,6,7306,33,0,0,0,0,1,0,0,0,0,4,31,33,1
2017000673994,6,7306,11,0,0,0,0,1,0,0,0,0,3,111,11,1
2017000674054,6,7306,19,0,1,0,0,0,0,0,0,0,2,114,19,1
2017000674066,6,7306,56,0,0,0,0,1,0,0,0,0,4,104,56,1
2017000674167,6,7302,2,0,0,0,0,1,0,0,0,0,3,111,2,1
2017000674203,6,7303,13,0,1,0,0,0,0,0,0,0,2,64,13,1
2017000674474,6,7317,30,0,0,0,1,0,0,0,0,0,4,13,30,1
2017000674716,6,7312,8,0,1,0,0,0,0,0,0,0,1,27,8,1
2017000675056,6,7319,19,0,0,1,0,0,0,0,0,0,2,151,19,1
2017000675187,6,7306,9,0,1,0,0,0,0,0,0,0,1,29,9,1
2017000675226,6,7314,25,0,0,0,0,1,0,0,0,0,3,137,25,1
2017000675460,6,7307,11,0,1,0,0,0,0,0,0,0,2,62,11,1
2017000675805,6,7305,20,0,1,0,0,0,0,0,0,0,1,100,20,1
2017000675978,6,7321,31,0,0,0,0,1,0,0,0,0,5,149,31,1
2017000676114,6,7310,14,0,1,0,0,0,0,0,0,0,1,83,14,1
2017000676134,6,7306,6,0,1,0,0,0,0,0,0,0,1,83,6,1
2017000676174,6,7307,12,0,1,0,0,0,0,0,0,0,2,64,12,1
2017000676825,6,7311,26,0,0,0,0,0,1,0,0,0,4,409,26,1
2017000676903,6,7309,11,0,0,0,0,1,0,0,0,0,4,60,11,1
2017000677010,6,7321,11,0,0,0,0,1,0,0,0,0,4,97,11,1
2017000677116,6,7308,58,0,0,0,0,1,0,0,0,0,3,97,58,1
2017000677184,6,7316,15,0,0,0,0,1,0,0,0,0,3,32,15,1
2017000677480,6,7318,7,1,0,0,0,0,0,0,0,0,1,19,7,1
2017000677527,6,7312,21,0,0,0,0,1,0,0,0,0,5,54,21,1
2017000677682,6,7314,13,0,1,0,0,0,0,0,0,0,1,27,13,1
2017000677912,6,7308,11,1,0,0,0,0,0,0,0,0,1,13,11,1
2017000678151,6,7317,12,0,1,0,0,0,0,0,0,0,2,122,12,1
2017000678155,6,7317,25,0,1,0,0,0,0,0,0,0,2,29,25,1
2017000678191,6,7302,12,0,1,0,0,0,0,0,0,0,2,29,12,1
2017000678384,6,7310,19,0,1,0,0,0,0,0,0,0,2,51,19,1
2017000678695,6,7321,7,0,1,0,0,0,0,0,0,0,2,31,7,1
2017000678773,6,7307,23,0,0,0,0,0,1,0,0,0,8,211,23,1
2017000678913,6,7303,11,0,1,0,0,0,0,0,0,0,2,39,11,1
2017000678973,6,7312,14,0,1,0,0,0,0,0,0,0,1,36,14,1
2017000679080,6,7313,8,1,0,0,0,0,0,0,0,0,1,4,8,1
2017000679089,6,7314,65,0,0,0,0,1,0,0,0,0,4,73,65,1
2017000679176,6,7302,14,0,1,0,0,0,0,0,0,0,2,145,14,1
2017000679355,6,7310,14,0,1,0,0,0,0,0,0,0,2,61,14,1
2017000679379,6,7305,15,0,0,0,0,1,0,0,0,0,4,125,15,1
2017000679569,6,7322,10,0,0,0,0,0,1,0,0,0,5,689,10,1
2017000679645,6,7315,12,0,0,0,0,0,0,0,1,0,3,49,12,1
2017000679666,6,7312,9,0,0,0,0,1,0,0,0,0,5,139,9,1
2017000679725,6,7315,20,1,0,0,0,0,0,0,0,0,1,24,20,1
2017000680119,6,7306,12,0,1,0,0,0,0,0,0,0,2,34,12,1
2017000680232,6,7316,18,0,1,0,0,0,0,0,0,0,1,88,18,1
2017000680417,6,7308,12,0,1,0,0,0,0,0,0,0,1,68,12,1
2017000680571,6,7304,38,1,0,0,0,0,0,0,0,0,1,23,38,1
2017000680835,6,7321,45,0,0,0,0,1,0,0,0,0,4,57,45,1
2017000680999,6,7310,15,0,1,0,0,0,0,0,0,0,1,77,15,1
2017000681006,6,7309,50,0,0,0,0,0,1,0,0,0,4,164,50,1
2017000681079,6,7308,12,1,0,0,0,0,0,0,0,0,2,24,12,1
2017000681358,6,7316,22,0,1,0,0,0,0,0,0,0,1,57,22,1
2017000681591,6,7305,18,0,1,0,0,0,0,0,0,0,2,42,18,1
2017000681646,6,7321,11,0,0,0,0,1,0,0,0,0,10,85,11,1
2017000681796,6,7311,13,0,0,0,0,1,0,0,0,0,3,124,13,1
2017000681809,6,7307,7,0,0,0,0,1,0,0,0,0,3,55,7,1
2017000681836,6,7319,33,0,1,0,0,0,0,0,0,0,2,77,33,1
2017000681869,6,7305,12,0,1,0,0,0,0,0,0,0,2,104,12,1
2017000682209,6,7307,20,0,0,0,0,0,1,0,0,0,4,220,20,1
2017000682395,6,7320,13,0,0,0,0,0,1,0,0,0,3,276,13,1
2017000682411,6,7306,16,0,1,0,0,0,0,0,0,0,1,49,16,1
2017000682532,6,7321,28,0,1,0,0,0,0,0,0,0,2,77,28,1
2017000682771,6,7321,43,0,0,0,0,1,0,0,0,0,6,76,43,1
2017000683036,6,7313,22,0,1,0,0,0,0,0,0,0,1,77,22,1
2017000683203,6,7322,10,1,0,0,0,0,0,0,0,0,2,18,10,1
2017000683271,6,7319,21,0,1,0,0,0,0,0,0,0,1,99,21,1
2017000683284,6,7318,19,0,0,0,0,1,0,0,0,0,5,88,19,1
2017000683430,6,7315,37,0,1,0,0,0,0,0,0,0,2,59,37,1
2017000683517,6,7318,13,0,0,0,0,1,0,0,0,0,4,96,13,1
2017000683615,6,7321,14,0,0,0,0,1,0,0,0,0,3,91,14,1
2017000683674,6,7308,17,0,1,0,0,0,0,0,0,0,2,127,17,1
2017000683743,6,7308,19,0,0,0,0,0,1,0,0,0,4,173,19,1
2017000684048,6,7302,8,0,0,0,0,1,0,0,0,0,7,86,8,1
2017000684160,6,7302,8,0,1,0,0,0,0,0,0,0,2,55,8,1
2017000684215,6,7313,16,0,0,0,0,1,0,0,0,0,5,97,16,1
2017000684237,6,7308,24,0,1,0,0,0,0,0,0,0,2,93,24,1
2017000684416,6,7316,11,1,0,0,0,0,0,0,0,0,2,15,11,1
2017000684450,6,7304,17,0,0,0,0,1,0,0,0,0,3,86,17,1
2017000684570,6,7320,19,0,1,0,0,0,0,0,0,0,2,117,19,1
2017000684707,6,7310,8,0,1,0,0,0,0,0,0,0,2,111,8,1
2017000684784,6,7310,13,1,0,0,0,0,0,0,0,0,2,9,13,1
2017000685204,6,7310,22,0,0,1,0,0,0,0,0,0,2,160,22,1
2017000685253,6,7317,11,0,1,0,0,0,0,0,0,0,2,112,11,1
2017000685426,6,7319,14,0,0,0,0,1,0,0,0,0,8,110,14,1
2017000685487,6,7312,28,0,0,0,0,0,0,1,0,0,2,85,28,1
2017000685609,6,7314,16,0,0,0,0,1,0,0,0,0,3,99,16,1
2017000685869,6,7301,38,0,0,0,0,1,0,0,0,0,6,37,38,1
2017000685907,6,7311,19,0,0,0,0,0,1,0,0,0,4,614,19,1
2017000686106,6,7309,13,0,0,0,1,0,0,0,0,0,6,0,13,1
2017000686434,6,7304,25,0,0,0,0,0,1,0,0,0,5,191,25,1
2017000687434,6,7313,12,0,0,0,0,1,0,0,0,0,6,140,12,1
2017000687505,6,7310,12,1,0,0,0,0,0,0,0,0,1,10,12,1
2017000687720,6,7321,11,0,1,0,0,0,0,0,0,0,1,35,11,1
2017000687768,6,7304,16,0,1,0,0,0,0,0,0,0,2,58,16,1
2017000687792,6,7320,23,0,1,0,0,0,0,0,0,0,2,129,23,1
2017000687987,6,7304,13,1,0,0,0,0,0,0,0,0,1,15,13,1
2017000688119,6,7312,23,0,0,0,0,1,0,0,0,0,4,136,23,1
2017000688180,6,7309,13,0,0,0,0,0,1,0,0,0,6,264,13,1
2017000688573,6,7313,19,1,0,0,0,0,0,0,0,0,1,0,19,1
2017000688585,6,7315,21,0,0,0,0,1,0,0,0,0,3,35,21,1
2017000688803,6,7315,40,0,1,0,0,0,0,0,0,0,1,52,40,1
