TAZ,UnitCount,hh,Sm_Lo,Lg_Lo,Sm_Md,Lg_Md,Sm_Hi,Lg_Hi,Mil_Sm,Mil_Lg,ColDorm,TAZorLUZ
195,31.181325912,31.181325912,1.453395605,0.98430264,6.359767914,11.252536774,4.833649158,4.64026022,0.750062466,0.907351434,0,TAZ
196,53.003051758,53.003051758,8.062163353,5.482319355,18.44701004,7.854105949,4.707067013,4.633808136,2.493617535,1.322960496,0,TAZ
197,23.538808823,23.538808823,0.020046568,0.013565061,1.95614934,8.692925453,5.708509445,6.17397356,0.242958575,0.730681539,0,TAZ
198,50.438854218,50.438854218,4.280860424,2.905174017,12.154259682,18.238523483,5.170123577,4.679280758,1.596003771,1.414628267,0,TAZ
199,51.158267975,51.158267975,7.675154686,5.218626976,17.609895706,7.672454357,4.683785915,4.633628845,2.380685329,1.284035087,0,TAZ
200,149.941314697,149.941314697,5.18143034,3.522972822,35.905887604,74.296279907,14.038794518,9.261042595,3.628441811,4.106466293,0,TAZ
201,70.69732666,70.69732666,3.523771048,2.396430016,15.155163765,26.89888382,9.812411308,9.17772007,1.75714469,1.975802779,0,TAZ
202,58.583824158,58.583824158,3.421243191,2.326369762,15.420703888,25.121728897,5.290219307,3.739677429,1.693133235,1.570750117,0,TAZ
203,18.16399765,18.16399765,0.020046568,0.013565061,0.670758486,5.166693687,5.401535511,6.16780138,0.139421895,0.58417511,0,TAZ
204,18.16399765,18.16399765,0.020046568,0.013565061,0.670758486,5.166693687,5.401535511,6.16780138,0.139421895,0.58417511,0,TAZ
205,200.093399048,200.093399048,9.235055923,6.280598164,57.613067627,106.223388672,9.593693733,0.187749922,5.724042416,5.235810757,0,TAZ
206,22.100492477,22.100492477,1.254047871,0.850103557,4.070923805,8.463225365,3.157161951,3.106254816,0.543728948,0.655045211,0,TAZ
207,154.993240356,154.993240356,6.55423064E-5,7.548583653E-6,34.432544708,99.217948914,10.9503088,3.264104843,2.838270187,4.289993763,0,TAZ
208,66.67325592,66.67325592,1.610162258,1.095042586,13.903017998,38.148433685,5.464498997,3.172920227,1.406239629,1.872939229,0,TAZ
209,50.173862457,50.173862457,7.066548824,4.805955887,16.834356308,11.28444767,3.557801008,3.110816479,2.249588013,1.264350057,0,TAZ
210,25.387998581,25.387998581,1.992644787,1.355170012,5.543547153,8.784259796,3.151676178,3.105982065,0.745006919,0.709711373,0,TAZ
211,129.546127319,129.546127319,2.8719275,1.990159035,22.679563522,48.798877716,15.890322685,31.608179092,2.21882987,3.488269329,0,TAZ
212,20.315233231,20.315233231,1.688854099E-4,2.013504673E-5,0.436358452,4.133799553,4.528773785,10.452210426,0.127007663,0.636893153,0,TAZ
213,19.886381149,19.886381149,1.688854099E-4,2.013504673E-5,0.321619302,3.853191614,4.512779713,10.451690674,0.118966892,0.627944469,0,TAZ
214,65.780883789,65.780883789,0.560821295,0.388543576,10.409524918,27.090097427,8.285525322,16.412700653,0.938170433,1.695501924,0,TAZ
215,55.345775604,55.345775604,2.534203231E-4,3.020452095E-5,7.308803082,22.471761703,7.722646236,15.704731941,0.658481359,1.47906816,0,TAZ
216,32.528968811,32.528968811,1.162232876,0.790402949,6.373548985,15.721374512,3.724736452,3.118050337,0.714463174,0.924158573,0,TAZ
217,19.886381149,19.886381149,1.688854099E-4,2.013504673E-5,0.321619302,3.853191614,4.512779713,10.451690674,0.118966892,0.627944469,0,TAZ
218,43.145591736,43.145591736,0.268445343,0.182529703,8.385437965,23.560871124,5.031652927,3.736520529,0.756748021,1.223384261,0,TAZ
219,43.145591736,43.145591736,0.268445343,0.182529703,8.385437965,23.560871124,5.031652927,3.736520529,0.756748021,1.223384261,0,TAZ
220,30.349773407,30.349773407,1.829068933E-4,2.134112583E-5,1.052241445,8.663047791,9.071190834,10.361244202,0.224269077,0.977575302,0,TAZ
221,48.714496613,48.714496613,1.408453941,0.957854867,10.922265053,24.122615814,5.12290144,3.737606764,1.094798446,1.348000884,0,TAZ
222,60.85609436,60.85609436,1.705660224,1.158178329,13.654557228,30.151571274,6.448748589,4.672564507,1.366358161,1.698457956,0,TAZ
223,62.158084869,62.158084869,1.917463183,1.29912746,14.265796661,30.316783905,6.506532192,4.6740098,1.437940121,1.740432382,0,TAZ
224,39.479743958,39.479743958,0.021317787,0.002499635,1.962600827,11.152283669,11.624551773,13.065771103,0.333677888,1.317039847,0,TAZ
225,73.863189697,73.863189697,1.941210866,1.312380075,17.205558777,37.716461182,7.233022213,4.687856197,1.685311794,2.081385374,0,TAZ
226,89.008522034,89.008522034,1.609171867,1.090216517,20.356145859,48.763607025,8.106973648,4.705941677,1.896054983,2.480410814,0,TAZ
227,174.492874146,174.492874146,1.219379192E-4,1.422741752E-5,38.035881042,107.782798767,14.333975792,6.347427368,3.14680028,4.845856667,0,TAZ
228,121.624275208,121.624275208,6.969027519,4.734795094,32.949310303,53.841674805,10.031401634,6.255112648,3.567255974,3.275696993,0,TAZ
229,153.499160767,153.499160767,7.805140495,5.303610325,39.63709259,69.064559937,13.897053719,9.361008644,4.253312588,4.177386284,0,TAZ
230,149.262802124,149.262802124,3.001389503,2.037269831,32.608074188,80.415786743,14.477578163,9.392749786,3.142422915,4.187531948,0,TAZ
231,74.507499695,74.507499695,0.9792822,0.665945709,15.159291267,39.530200958,8.428660393,6.228040695,1.418964863,2.097113848,0,TAZ
232,87.231674194,87.231674194,1.75856328,1.181656837,9.286040306,32.972610474,18.432554245,19.490926743,1.322380662,2.786946297,0,TAZ
233,78.688865662,78.688865662,1.360336065,0.924672186,7.261126518,31.219615936,16.578430176,17.852645874,1.056144357,2.435899019,0,TAZ
234,108.568984985,108.568984985,0.537234426,0.365341276,11.752651215,49.516910553,20.689498901,21.043174744,1.357411623,3.306763172,0,TAZ
235,95.50920105,95.50920105,9.111881256,6.196998119,28.346666336,34.627010345,6.688352108,4.595164776,3.454741478,2.488389492,0,TAZ
236,67.93547821,67.93547821,1.466966271,0.997656226,15.163062096,38.124080658,5.686246872,3.157292604,1.458185554,1.881984591,0,TAZ
237,160.615493774,160.615493774,0.537234426,0.365341276,20.508794785,105.276519775,15.553066254,11.328595161,2.213761568,4.832186699,0,TAZ
238,122.708358765,122.708358765,2.464524031,1.646994591,18.200098038,51.403362274,21.732938766,21.382949829,2.098268986,3.779221535,0,TAZ
239,108.076553345,108.076553345,0.633168221,0.376104206,13.593600273,42.599132538,22.840858459,22.971710205,1.512798548,3.549176931,0,TAZ
240,109.596847534,109.596847534,13.621714592,9.253836632,38.447353363,31.573474884,5.925137997,3.149855137,4.801305771,2.824168682,0,TAZ
241,97.800765991,97.800765991,7.212165356,4.883678913,28.215372086,39.262897491,7.643124104,4.640198708,3.231400728,2.71192956,0,TAZ
242,77.307174683,77.307174683,4.934075356,3.343760729,21.294672012,33.377574921,6.159147739,3.62856555,2.405686617,2.163688898,0,TAZ
243,56.363460541,56.363460541,3.045111656,2.070960283,14.063744545,26.251974106,4.71134901,3.136653185,1.554738283,1.528928399,0,TAZ
244,45.66941452,45.66941452,0.35787499,0.243358091,8.167062759,25.620292664,5.224803448,3.966733932,0.775782943,1.313505292,0,TAZ
245,66.976348877,66.976348877,0.439033061,0.252037972,11.528801918,31.006322861,10.932561874,9.432467461,1.161212206,2.223910809,0,TAZ
246,53.361450195,53.361450195,0.396443546,0.246600673,10.04145813,27.224996567,7.223693848,5.496841908,1.011472344,1.719943404,0,TAZ
247,46.568588257,46.568588257,0.4002994,0.247970119,9.538996696,25.534877777,5.147177219,3.348078966,0.895680845,1.455506563,0,TAZ
248,69.765167236,69.765167236,4.341094971,2.936750174,18.179014206,28.569171906,6.758200169,4.886158943,2.095130444,1.999648213,0,TAZ
249,67.874305725,67.874305725,3.867687225,2.613393068,17.81860733,29.376203537,6.191084385,4.034405231,2.008508682,1.96441412,0,TAZ
250,90.871894836,90.871894836,9.696639061,6.582533836,29.959032059,29.637651443,5.733674049,3.146424532,3.677099228,2.438842773,0,TAZ
251,52.929103851,52.929103851,2.343228817,1.593606472,12.500506401,25.902391434,4.654844284,3.135977745,1.346497178,1.452049375,0,TAZ
252,29.685760498,29.685760498,0.98182261,0.667721093,6.55658102,15.332453728,2.758981466,1.88118279,0.682140946,0.824876726,0,TAZ
253,46.083427429,46.083427429,2.076575994,1.391644835,12.481879234,21.527242661,3.946265459,1.89836812,1.349122763,1.41232717,0,TAZ
254,67.868782043,67.868782043,6.191470623,4.203242779,20.90404129,24.741046906,4.707796097,2.839883804,2.475212336,1.80608964,0,TAZ
255,102.503852844,102.503852844,9.912795067,6.736194611,33.645862579,38.438270569,5.273310661,1.924076438,3.929866552,2.64347887,0,TAZ
256,47.936820984,47.936820984,0.542882323,0.356669456,10.326924324,26.674570084,4.783359051,2.856612206,0.967522979,1.428279757,0,TAZ
257,52.784328461,52.784328461,3.194026947,2.148964167,15.29175663,22.88986969,4.094358444,1.901983619,1.695431113,1.567939639,0,TAZ
258,30.51367569,30.51367569,0.993473411,0.668890536,6.993226051,15.446221352,2.912817955,1.883625269,0.727116764,0.888304532,0,TAZ
259,97.535125732,97.535125732,0.069090717,0.00726255,16.2258358,46.357357025,16.103071213,14.150894165,1.538032055,3.08358264,0,TAZ
260,99.634246826,99.634246826,1.776306748,1.154439569,21.1061306,45.230323792,14.050603867,10.935087204,2.169656277,3.211694956,0,TAZ
261,86.723320007,86.723320007,0.139619187,0.057275549,16.33962059,45.694976807,11.544352531,8.727554321,1.502324224,2.717597723,0,TAZ
262,54.619800568,54.619800568,6.075521469,4.131690979,17.919429779,17.844276428,3.17967844,1.886107206,2.196645975,1.386451483,0,TAZ
263,122.768630981,122.768630981,8.776244164,5.968104839,36.200817108,56.185462952,6.450203896,1.966064811,4.014602661,3.207130194,0,TAZ
264,59.32932663,59.32932663,0.66061306,0.446281344,11.610386848,32.303543091,6.647490978,4.873830795,1.090768933,1.69641161,0,TAZ
265,66.771141052,66.771141052,0.914522052,0.621486723,13.007828712,37.575191498,6.794309139,4.701599598,1.254962087,1.901241541,0,TAZ
266,102.418663025,102.418663025,0.75010407,0.508103073,20.370256424,62.510803223,8.756980896,4.76013422,1.855525017,2.906760216,0,TAZ
267,67.513656616,67.513656616,0.985475838,0.665500939,13.374076843,37.689517975,6.866053581,4.703324795,1.2915802,1.938125372,0,TAZ
268,66.643814087,66.643814087,0.904829204,0.615327001,12.942773819,37.567493439,6.773356438,4.701479912,1.245789886,1.892768145,0,TAZ
269,77.529388428,77.529388428,5.674655437,3.85900116,21.386796951,32.499427795,5.819980621,3.766025066,2.465900421,2.057602167,0,TAZ
270,143.012908936,143.012908936,29.275604248,19.910406113,65.146347046,14.425762177,2.344429016,0.028218972,8.681272507,3.200862169,0,TAZ
271,59.34577179,59.34577179,1.930759549,1.311641812,13.111010551,30.675416946,5.538011551,3.762893438,1.359916925,1.656121492,0,TAZ
272,109.052032471,109.052032471,12.014396667,8.16660881,35.791656494,35.677173615,6.449485302,3.77340436,4.381331921,2.797974348,0,TAZ
273,15.905963898,15.905963898,3.255595684,2.214076996,7.244795799,1.604292154,0.261739135,0.003426842,0.965475023,0.356562465,0,TAZ
274,126.35092926,126.35092926,10.879875183,7.399412632,38.555976868,50.426151276,7.569420338,3.797761917,4.459452152,3.262881041,0,TAZ
275,69.377494812,69.377494812,3.474802971,2.363188505,17.103380203,33.13117218,5.788752079,3.766819,1.862927437,1.886455297,0,TAZ
276,15.905963898,15.905963898,3.255595684,2.214076996,7.244795799,1.604292154,0.261739135,0.003426842,0.965475023,0.356562465,0,TAZ
277,41.951545715,41.951545715,2.21898365,1.509115458,10.402481079,19.654230118,3.528077841,2.352423191,1.14674139,1.13949132,0,TAZ
278,39.253997803,39.253997803,1.226215243,0.833928943,8.707978249,20.576957703,3.571528196,2.353948832,0.89380908,1.089631557,0,TAZ
279,41.463378906,41.463378906,1.875814676,1.266554475,10.275881767,19.61333847,3.756198406,2.355187893,1.11816895,1.202232718,0,TAZ
280,131.192382812,131.192382812,6.316072941,4.278663635,35.67956543,67.176750183,7.973692417,2.455045938,3.711679459,3.600908756,0,TAZ
281,89.265136719,89.265136719,10.973925591,7.446084976,31.279165268,24.779035568,5.408299923,3.079887867,3.921811819,2.376925945,0,TAZ
282,103.636260986,103.636260986,4.660910606,3.156708956,19.536462784,42.309959412,14.677768707,13.860751152,2.386104584,3.047592878,0,TAZ
283,107.374641418,107.374641418,8.30185318,5.605769634,31.18983078,41.784698486,8.55055809,5.238389015,3.633934259,3.069610357,0,TAZ
284,100.687576294,100.687576294,1.227228165,0.833961129,10.46056366,37.286113739,22.445798874,24.018568039,1.330846071,3.084496021,0,TAZ
285,120.98210907,120.98210907,11.028477669,7.473054886,33.956207275,25.229797363,15.97972393,19.62078476,4.044800282,3.64926362,0,TAZ
286,132.823547363,132.823547363,5.328860283,3.608192444,35.574962616,69.269966125,8.777014732,3.056293964,3.563844681,3.64441514,0,TAZ
287,59.681087494,59.681087494,4.445390701,3.010700226,17.036373138,23.211633682,5.043526173,3.235066652,2.00206542,1.696330905,0,TAZ
288,395.821929932,395.821929932,0.006721568,3.121808695E-4,92.912658691,257.37600708,24.315774918,2.76945281,7.556547165,10.88444519,0,TAZ
289,127.845832825,127.845832825,1.67378974,1.131111503,30.048669815,76.059806824,9.313943863,3.382432461,2.685932636,3.550147772,0,TAZ
290,44.368717194,44.368717194,1.718800783,1.155120254,10.256389618,20.982381821,4.587964058,3.258398771,1.101154804,1.308507562,0,TAZ
291,64.710853577,64.710853577,5.745958328,3.884091854,19.658624649,22.682350159,5.180517197,3.414228201,2.331115961,1.813965917,0,TAZ
292,53.083847046,53.083847046,2.106400013,1.406053543,11.965340614,22.601049423,6.685377598,5.366776943,1.31885004,1.633999228,0,TAZ
293,65.956680298,65.956680298,5.841577053,3.965835094,19.079524994,23.12543869,5.622832775,4.240093708,2.304358244,1.777017474,0,TAZ
294,194.952850342,194.952850342,23.03878212,15.969761848,63.760959625,40.31893158,18.197198868,20.461032867,7.782001019,5.424188137,0,TAZ
295,146.668624878,146.668624878,16.183080673,11.083013535,45.986747742,27.506620407,16.513883591,19.62663269,5.545286179,4.223364353,0,TAZ
296,78.807884216,78.807884216,3.834014416,2.599445105,19.79875946,38.300510406,6.271093369,3.690780878,2.131707907,2.181570768,0,TAZ
297,63.247531891,63.247531891,0.023855647,0.002451026,11.774552345,37.17999649,6.815000057,4.493157864,1.059935808,1.898584366,0,TAZ
298,85.742782593,85.742782593,1.75952661,1.165733457,17.268871307,41.617027283,10.959344864,8.506790161,1.805305958,2.660183668,0,TAZ
299,109.634033203,109.634033203,9.145344666E-5,1.067056292E-5,12.572319031,50.656074524,20.870605469,20.887771606,1.327613831,3.319545984,0,TAZ
300,26.65162468,26.65162468,2.054401636,1.28613317,7.901378632,5.462981224,3.78565836,4.528737068,0.810112953,0.822221875,0,TAZ
301,20.823101044,20.823101044,1.171663165,0.755234003,4.90895462,4.645446777,3.582235813,4.523299217,0.551096678,0.685170591,0,TAZ
302,25.429641724,25.429641724,1.443655372,0.788196921,7.694023609,5.572278976,3.903357506,4.531272411,0.679651141,0.817206323,0,TAZ
303,97.088363647,97.088363647,10.993227959,7.041881561,38.949790955,20.291526794,7.265389919,5.995709419,3.889842987,2.660992384,0,TAZ
304,32.793792725,32.793792725,1.79385519,0.831153989,11.197938919,7.058716297,4.780306816,5.241802692,0.848589957,1.041427135,0,TAZ
305,32.005580902,32.005580902,3.063285112,1.998071432,10.578015327,5.784178257,3.956878901,4.529027462,1.141060472,0.955066264,0,TAZ
306,78.757125854,78.757125854,3.24377203,1.003699422,28.889371872,21.478614807,10.081447601,9.695378304,1.86401391,2.500828981,0,TAZ
307,43.236431122,43.236431122,3.95031786,2.286172628,15.893565178,9.481482506,4.44748354,4.556310177,1.382908344,1.238189101,0,TAZ
308,45.179485321,45.179485321,2.511698723,0.914012134,18.826854706,9.161180496,5.760993004,5.382723331,1.214099288,1.407923102,0,TAZ
309,31.237682343,31.237682343,1.855292439,0.843497813,11.235416412,6.71462822,4.262708187,4.543057442,0.814666808,0.968414307,0,TAZ
310,112.689498901,112.689498901,18.994245529,13.36263752,43.321456909,15.829075813,6.30309391,6.538706779,5.588750839,2.751532555,0,TAZ
311,185.802734375,185.802734375,21.899990082,14.687278748,72.22883606,46.108047485,10.803846359,7.28004694,7.800627232,4.994060993,0,TAZ
312,157.789627075,157.789627075,21.681112289,14.811084747,60.275409698,33.674350739,8.910605431,7.451019287,6.940397739,4.045640469,0,TAZ
313,39.286628723,39.286628723,2.197452784,0.884251535,14.857207298,8.436955452,5.277551174,5.413565636,0.999989092,1.219655871,0,TAZ
314,36.621055603,36.621055603,1.897440553,0.851234317,11.638912201,8.408374786,5.509702682,6.300364494,0.859171569,1.155854583,0,TAZ
315,30.165803909,30.165803909,1.322252154,0.775921762,6.524606705,7.316538334,5.502528667,7.052527905,0.667649508,1.003777981,0,TAZ
316,141.155166626,141.155166626,10.46362114,7.318668365,42.631973267,56.151329041,9.127351761,6.621502399,4.77076292,4.069951057,0,TAZ
317,132.559738159,132.559738159,17.084358215,11.93116188,46.92868042,33.298698425,7.609657288,6.578037739,5.667191982,3.461953163,0,TAZ
318,144.612182617,144.612182617,23.673067093,16.726276398,52.067581177,18.525857925,6.989636898,7.353025913,7.366966248,11.909777641,0,TAZ
319,177.297058105,177.297058105,31.072687149,21.526239395,72.766532898,24.720676422,7.566477776,6.574235916,8.91931057,4.150894165,0,TAZ
320,113.440429688,113.440429688,18.824623108,13.162668228,44.036605835,16.088531494,6.436985016,6.542264938,5.565371037,2.783382177,0,TAZ
321,139.093353271,139.093353271,24.515399933,17.226961136,55.182201385,18.5508461,6.674570084,6.54669714,7.092475891,3.304197073,0,TAZ
322,68.718757629,68.718757629,10.025078773,7.049181938,24.512737274,12.714840889,4.628691673,4.915694714,3.111572027,1.760958672,0,TAZ
323,42.161521912,42.161521912,5.560643196,3.874713421,13.923766136,6.900872231,4.092356682,4.903831959,1.759873867,1.145464897,0,TAZ
324,159.173126221,159.173126221,28.288829803,19.556835175,68.591110229,19.175888062,6.577199936,4.944993973,8.290961266,3.747311354,0,TAZ
325,75.832809448,75.832809448,11.424049377,7.859730721,29.718608856,11.414721489,5.014638901,4.919122696,3.544828892,1.937110782,0,TAZ
326,70.20249939,70.20249939,11.072109222,7.692119598,27.131443024,9.571602821,4.696773052,4.912409782,3.354474068,1.771571755,0,TAZ
327,56.731445312,56.731445312,8.114848137,5.659348011,20.188697815,9.439333916,4.413704872,4.910063744,2.524297237,1.481150866,0,TAZ
328,103.944099426,103.944099426,19.094163895,13.440846443,42.454051971,12.345726967,4.493296623,4.218281269,5.479121685,2.418612242,0,TAZ
329,93.044883728,93.044883728,14.471832275,10.129814148,35.870918274,16.81244278,4.776751518,4.228540897,4.449257851,2.30532217,0,TAZ
330,103.518684387,103.518684387,16.512477875,11.557383537,40.705039978,17.921869278,5.000980854,4.231369972,5.048006058,2.541558266,0,TAZ
331,80.275657654,80.275657654,13.568986893,9.450557709,32.575046539,10.050418854,4.410456657,4.215507984,4.043787956,1.960897088,0,TAZ
332,116.055625916,116.055625916,19.74439621,13.782998085,47.763584137,16.61986351,5.209793568,4.230722427,5.912347317,2.791919947,0,TAZ
333,110.431800842,110.431800842,18.250072479,12.703164101,44.771636963,17.1855793,5.125636578,4.233159542,5.488389015,2.674165249,0,TAZ
